"GEOID20","docpopR","docpopR_S"
"06073016620",22.053353096870932,1192.3830403161094
"06073016813",1.8343445745731621,102.93495131931707
"06073016812",0,0
"06073016704",2.735125811536128,153.58825092872772
"06073018805",0,0
"06073016619",5.1452092571740895,290.52144745442854
"06073018804",0,0
"06073018525",8.859232675175022,480.5297418921723
"06073018524",8.385811871712285,453.9505453549073
"06073018522",8.263653116032105,466.89545449497894
"06073017067",7.272135619252351,413.1865506680738
"06073019811",0,0
"06073018620",8.500639905802565,460.41397403505175
"06073018619",0,0
"06073018617",6.897428787329488,370.4453227453875
"06073018618",10.156259980966855,553.3578251123839
"06073018622",6.821388822553468,376.93693285303004
"06073012402",20.412425654561673,1145.9109752780396
"06081608023",11.588466847934619,852.9755574192455
"06081608200",4.905270447541519,325.0468787061698
"06081608300",6.053775739391688,403.3225429736514
"06081608400",13.128130893731855,920.1944646983419
"06081608501",10.340665345833328,707.8463517168354
"06081608502",9.572060368548605,654.7457634178743
"06037219010",6.717040160626267,400.07487464484467
"06037530006",11.557166204462252,665.8221822707461
"06037209520",11.624458729261882,666.2974087742543
"06037208720",6.641587326545281,385.9242617562338
"06037208710",6.407049168585016,372.6262133414334
"06037404902",10.477477220628998,781.515455993699
"06037481401",8.744465112516767,491.9595676462396
"06037190901",8.728721795920485,505.9031104236382
"06037189702",8.781068757148587,450.89228129980796
"06037143700",6.664037879819608,440.01954287399957
"06037181300",6.244902462789303,357.51457299423026
"06037300901",0.1307565574413557,7.7407882005282564
"06073008002",9.925303738158723,595.4243783288514
"06073010110",8.835536006711116,489.6853985255294
"06073010111",7.447610054076563,413.3155305508409
"06073010112",6.734335454493764,373.3075505872242
"06073010300",7.920898646977087,450.93797427486135
"06073010401",10.051262875209865,570.5128937071929
"06073012600",21.02535743814323,1189.4828650889783
"06073012700",16.537339392356426,930.2678072223657
"06073012800",24.619490158599113,1381.6866754107432
"06073012900",18.774011995139105,1056.0378667086547
"06073013000",21.310900240737013,1205.516382399637
"06081608600",11.3776120154987,824.0010642160973
"06081608700",7.013749563641452,534.2923763472983
"06081609000",8.30791243249388,527.0482440559722
"06081609300",12.072972978745272,789.5248045880745
"06073008101",2.137745143600706,119.99256436471791
"06073008102",0.29218735952530794,17.666097275914773
"06073008301",6.463002134861342,361.62500640906705
"06073008306",7.995756084293466,446.6219926718987
"06073010402",9.986758449792088,562.1743949045823
"06073010501",7.161279975550142,408.3043763410241
"06073010502",8.615886050330403,489.94414228806613
"06073010601",0,0
"06073013205",14.069587096109567,792.8437784870825
"06073013102",16.46500177526765,933.5064282415157
"06073013103",19.4461924843354,1100.8575993505156
"06073013104",19.856018854662082,1123.8675146722242
"06073013203",10.2533304223763,584.8980120145214
"06073013204",10.191978189752428,581.4476487360129
"06081609900",11.524514390185567,760.842005489299
"06081610000",17.48082374317,1150.3470958002627
"06081610100",17.50439660929649,1144.1796155619936
"06081610201",15.394279693405661,1008.4319699639984
"06073010109",4.784757294950978,263.85533441434274
"06073008307",14.313918848872518,780.7741246539697
"06073008327",5.98919805090888,273.7212961786774
"06073008330",8.145314346431569,394.76701258200586
"06073010900",18.82364315521978,1056.5575902141459
"06073011000",21.551219827294315,1204.686716524137
"06073011100",21.58187420711192,1206.7631098917427
"06073013306",6.568849336697915,361.90144854169347
"06073013206",11.112513320315971,633.1162629175335
"06073013301",6.807159534477558,380.828124231524
"06073013302",6.820478201501741,381.53178162165085
"06073013303",5.525082863811586,303.31466494527257
"06081610203",15.999684566130954,1048.6185424094856
"06081610303",2.352049887776168,156.13440591281184
"06081610400",2.962719839352219,193.28136890662117
"06081610500",13.006732235518488,849.9285281025478
"06081610601",12.308754674333565,803.6205177052066
"06081610602",5.101978028933817,335.3133693136927
"06095250400",10.108691960756445,535.2468659526512
"06095250501",13.384406709650879,708.6329916267729
"06095250502",9.57855923894633,514.401948153156
"06095250601",2.4702885233059266,130.78626346548822
"06037430200",9.489110574637353,574.7017871814883
"06083000102",11.35587134230774,591.9220711022872
"06083002924",7.578315624558771,403.3496463203803
"06083002926",8.907198744652721,470.3546538068906
"06083002932",0,0
"06083003007",7.22691549547612,370.65752660399244
"06077005502",0,0
"06077003313",15.216475456547359,757.3174936916009
"06001406500",4.02302928186632,237.28785064133837
"06083002008",2.266045989692869,121.14924088034778
"06083002009",6.468447931314374,345.82721100457934
"06083002011",2.1512059137218773,114.98778670536144
"06083002012",6.468447931314374,345.82721100457934
"06067008907",27.424937380719765,1361.6201497519287
"06067008908",36.42315351958007,1829.8471232229172
"06067008909",6.197889370612624,337.19903631507236
"06067008702",4.475475557838564,324.7249275412389
"06065042512",21.950693212034654,1129.1234023073735
"06077003216",6.0344977667728195,299.9164606847446
"06019005911",0.11639636843330488,7.8625565490817575
"06019005907",8.054611153070756,388.4635926115867
"06019006202",11.142381130807774,486.50821855049594
"06095250105",19.7849595922515,1047.344399527179
"06083003005",3.175544076551782,169.21006800576896
"06083001905",0,0
"06083002205",8.501907059901924,459.5058062765749
"06065044000",25.38453168672785,1320.9137665371634
"06065044101",17.135779946056008,1018.6499017268802
"06065044102",17.135779946056008,1018.6499017268802
"06095250605",4.223032946183152,230.85227553168377
"06095250604",2.362981352417564,125.09332026724164
"06095250103",27.59796501676558,1461.0418986488403
"06095252311",8.34599595000736,441.9037095500145
"06065044103",15.299159754197396,776.9923454389925
"06083002101",25.96620528770862,1391.1864094474602
